Iterações entre number1 * number2: 36000
+5 9/4 * -6 = -43 1/2
+5 9/4 * -7 = -50 3/4
+5 9/4 * -8 = -58
+5 9/4 * -9 = -65 1/4
+5 9/5 * +0 = +0
+5 9/5 * +1 = +6 4/5
+5 9/5 * +2 = +13 3/5
+5 9/5 * +3 = +20 2/5
+5 9/5 * +4 = +27 1/5
+5 9/5 * +5 = +34
+5 9/5 * +6 = +40 4/5
+5 9/5 * +7 = +47 3/5
+5 9/5 * +8 = +54 2/5
+5 9/5 * +9 = +61 1/5
+5 9/5 * -0 = +0
+5 9/5 * -1 = -6 4/5
+5 9/5 * -2 = -13 3/5
+5 9/5 * -3 = -20 2/5
+5 9/5 * -4 = -27 1/5
+5 9/5 * -5 = -34
+5 9/5 * -6 = -40 4/5
+5 9/5 * -7 = -47 3/5
+5 9/5 * -8 = -54 2/5
+5 9/5 * -9 = -61 1/5
+5 9/6 * +0 = +0
+5 9/6 * +1 = +6 1/2
+5 9/6 * +2 = +13
+5 9/6 * +3 = +19 1/2
+5 9/6 * +4 = +26
+5 9/6 * +5 = +32 1/2
+5 9/6 * +6 = +39
+5 9/6 * +7 = +45 1/2
+5 9/6 * +8 = +52
+5 9/6 * +9 = +58 1/2
+5 9/6 * -0 = +0
+5 9/6 * -1 = -6 1/2
+5 9/6 * -2 = -13
+5 9/6 * -3 = -19 1/2
+5 9/6 * -4 = -26
+5 9/6 * -5 = -32 1/2
+5 9/6 * -6 = -39
+5 9/6 * -7 = -45 1/2
+5 9/6 * -8 = -52
+5 9/6 * -9 = -58 1/2
+5 9/7 * +0 = +0
+5 9/7 * +1 = +6 2/7
+5 9/7 * +2 = +12 4/7
+5 9/7 * +3 = +18 6/7
+5 9/7 * +4 = +25 1/7
+5 9/7 * +5 = +31 3/7
+5 9/7 * +6 = +37 5/7
+5 9/7 * +7 = +44
+5 9/7 * +8 = +50 2/7
+5 9/7 * +9 = +56 4/7
+5 9/7 * -0 = +0
+5 9/7 * -1 = -6 2/7
+5 9/7 * -2 = -12 4/7
+5 9/7 * -3 = -18 6/7
+5 9/7 * -4 = -25 1/7
+5 9/7 * -5 = -31 3/7
+5 9/7 * -6 = -37 5/7
+5 9/7 * -7 = -44
+5 9/7 * -8 = -50 2/7
+5 9/7 * -9 = -56 4/7
+5 9/8 * +0 = +0
+5 9/8 * +1 = +6 1/8
+5 9/8 * +2 = +12 1/4
+5 9/8 * +3 = +18 3/8
+5 9/8 * +4 = +24 1/2
+5 9/8 * +5 = +30 5/8
+5 9/8 * +6 = +36 3/4
+5 9/8 * +7 = +42 7/8
+5 9/8 * +8 = +49
+5 9/8 * +9 = +55 1/8
+5 9/8 * -0 = +0
+5 9/8 * -1 = -6 1/8
+5 9/8 * -2 = -12 1/4
+5 9/8 * -3 = -18 3/8
+5 9/8 * -4 = -24 1/2
+5 9/8 * -5 = -30 5/8
+5 9/8 * -6 = -36 3/4
+5 9/8 * -7 = -42 7/8
+5 9/8 * -8 = -49
+5 9/8 * -9 = -55 1/8
+5 9/9 * +0 = +0
+5 9/9 * +1 = +6
+5 9/9 * +2 = +12
+5 9/9 * +3 = +18
+5 9/9 * +4 = +24
+5 9/9 * +5 = +30
+5 9/9 * +6 = +36
+5 9/9 * +7 = +42
+5 9/9 * +8 = +48
+5 9/9 * +9 = +54
+5 9/9 * -0 = +0
+5 9/9 * -1 = -6
+5 9/9 * -2 = -12
+5 9/9 * -3 = -18
+5 9/9 * -4 = -24
+5 9/9 * -5 = -30
+5 9/9 * -6 = -36
+5 9/9 * -7 = -42
+5 9/9 * -8 = -48
+5 9/9 * -9 = -54
+6 0/1 * +0 = +0
+6 0/1 * +1 = +6
+6 0/1 * +2 = +12
+6 0/1 * +3 = +18
+6 0/1 * +4 = +24
+6 0/1 * +5 = +30
+6 0/1 * +6 = +36
+6 0/1 * +7 = +42
+6 0/1 * +8 = +48
+6 0/1 * +9 = +54
+6 0/1 * -0 = +0
+6 0/1 * -1 = -6
+6 0/1 * -2 = -12
+6 0/1 * -3 = -18
+6 0/1 * -4 = -24
+6 0/1 * -5 = -30
+6 0/1 * -6 = -36
+6 0/1 * -7 = -42
+6 0/1 * -8 = -48
+6 0/1 * -9 = -54
+6 0/2 * +0 = +0
+6 0/2 * +1 = +6
+6 0/2 * +2 = +12
+6 0/2 * +3 = +18
+6 0/2 * +4 = +24
+6 0/2 * +5 = +30
+6 0/2 * +6 = +36
+6 0/2 * +7 = +42
+6 0/2 * +8 = +48
+6 0/2 * +9 = +54
+6 0/2 * -0 = +0
+6 0/2 * -1 = -6
+6 0/2 * -2 = -12
+6 0/2 * -3 = -18
+6 0/2 * -4 = -24
+6 0/2 * -5 = -30
+6 0/2 * -6 = -36
+6 0/2 * -7 = -42
+6 0/2 * -8 = -48
+6 0/2 * -9 = -54
+6 0/3 * +0 = +0
+6 0/3 * +1 = +6
+6 0/3 * +2 = +12
+6 0/3 * +3 = +18
+6 0/3 * +4 = +24
+6 0/3 * +5 = +30
+6 0/3 * +6 = +36
+6 0/3 * +7 = +42
+6 0/3 * +8 = +48
+6 0/3 * +9 = +54
+6 0/3 * -0 = +0
+6 0/3 * -1 = -6
+6 0/3 * -2 = -12
+6 0/3 * -3 = -18
+6 0/3 * -4 = -24
+6 0/3 * -5 = -30
+6 0/3 * -6 = -36
+6 0/3 * -7 = -42
+6 0/3 * -8 = -48
+6 0/3 * -9 = -54
+6 0/4 * +0 = +0
+6 0/4 * +1 = +6
+6 0/4 * +2 = +12
+6 0/4 * +3 = +18
+6 0/4 * +4 = +24
+6 0/4 * +5 = +30
+6 0/4 * +6 = +36
+6 0/4 * +7 = +42
+6 0/4 * +8 = +48
+6 0/4 * +9 = +54
+6 0/4 * -0 = +0
+6 0/4 * -1 = -6
+6 0/4 * -2 = -12
+6 0/4 * -3 = -18
+6 0/4 * -4 = -24
+6 0/4 * -5 = -30
+6 0/4 * -6 = -36
+6 0/4 * -7 = -42
+6 0/4 * -8 = -48
+6 0/4 * -9 = -54
+6 0/5 * +0 = +0
+6 0/5 * +1 = +6
+6 0/5 * +2 = +12
+6 0/5 * +3 = +18
+6 0/5 * +4 = +24
+6 0/5 * +5 = +30
+6 0/5 * +6 = +36
+6 0/5 * +7 = +42
+6 0/5 * +8 = +48
+6 0/5 * +9 = +54
+6 0/5 * -0 = +0
+6 0/5 * -1 = -6
+6 0/5 * -2 = -12
+6 0/5 * -3 = -18
+6 0/5 * -4 = -24
+6 0/5 * -5 = -30
+6 0/5 * -6 = -36
+6 0/5 * -7 = -42
+6 0/5 * -8 = -48
+6 0/5 * -9 = -54
+6 0/6 * +0 = +0
+6 0/6 * +1 = +6
+6 0/6 * +2 = +12
+6 0/6 * +3 = +18
+6 0/6 * +4 = +24
+6 0/6 * +5 = +30
+6 0/6 * +6 = +36
+6 0/6 * +7 = +42
+6 0/6 * +8 = +48
+6 0/6 * +9 = +54
+6 0/6 * -0 = +0
+6 0/6 * -1 = -6
+6 0/6 * -2 = -12
+6 0/6 * -3 = -18
+6 0/6 * -4 = -24
+6 0/6 * -5 = -30
+6 0/6 * -6 = -36
+6 0/6 * -7 = -42
+6 0/6 * -8 = -48
+6 0/6 * -9 = -54
+6 0/7 * +0 = +0
+6 0/7 * +1 = +6
+6 0/7 * +2 = +12
+6 0/7 * +3 = +18
+6 0/7 * +4 = +24
+6 0/7 * +5 = +30
+6 0/7 * +6 = +36
+6 0/7 * +7 = +42
+6 0/7 * +8 = +48
+6 0/7 * +9 = +54
+6 0/7 * -0 = +0
+6 0/7 * -1 = -6
+6 0/7 * -2 = -12
+6 0/7 * -3 = -18
+6 0/7 * -4 = -24
+6 0/7 * -5 = -30
+6 0/7 * -6 = -36
+6 0/7 * -7 = -42
+6 0/7 * -8 = -48
+6 0/7 * -9 = -54
+6 0/8 * +0 = +0
+6 0/8 * +1 = +6
+6 0/8 * +2 = +12
+6 0/8 * +3 = +18
+6 0/8 * +4 = +24
+6 0/8 * +5 = +30
+6 0/8 * +6 = +36
+6 0/8 * +7 = +42
+6 0/8 * +8 = +48
+6 0/8 * +9 = +54
+6 0/8 * -0 = +0
+6 0/8 * -1 = -6
+6 0/8 * -2 = -12
+6 0/8 * -3 = -18
+6 0/8 * -4 = -24
+6 0/8 * -5 = -30
+6 0/8 * -6 = -36
+6 0/8 * -7 = -42
+6 0/8 * -8 = -48
+6 0/8 * -9 = -54
+6 0/9 * +0 = +0
+6 0/9 * +1 = +6
+6 0/9 * +2 = +12
+6 0/9 * +3 = +18
+6 0/9 * +4 = +24
+6 0/9 * +5 = +30
+6 0/9 * +6 = +36
+6 0/9 * +7 = +42
+6 0/9 * +8 = +48
+6 0/9 * +9 = +54
+6 0/9 * -0 = +0
+6 0/9 * -1 = -6
+6 0/9 * -2 = -12
+6 0/9 * -3 = -18
+6 0/9 * -4 = -24
+6 0/9 * -5 = -30
+6 0/9 * -6 = -36
+6 0/9 * -7 = -42
+6 0/9 * -8 = -48
+6 0/9 * -9 = -54
+6 1/1 * +0 = +0
+6 1/1 * +1 = +7
+6 1/1 * +2 = +14
+6 1/1 * +3 = +21
+6 1/1 * +4 = +28
+6 1/1 * +5 = +35
+6 1/1 * +6 = +42
+6 1/1 * +7 = +49
+6 1/1 * +8 = +56
+6 1/1 * +9 = +63
+6 1/1 * -0 = +0
+6 1/1 * -1 = -7
+6 1/1 * -2 = -14
+6 1/1 * -3 = -21
+6 1/1 * -4 = -28
+6 1/1 * -5 = -35
+6 1/1 * -6 = -42
+6 1/1 * -7 = -49
+6 1/1 * -8 = -56
+6 1/1 * -9 = -63
+6 1/2 * +0 = +0
+6 1/2 * +1 = +6 1/2
+6 1/2 * +2 = +13
+6 1/2 * +3 = +19 1/2
+6 1/2 * +4 = +26
+6 1/2 * +5 = +32 1/2
+6 1/2 * +6 = +39
+6 1/2 * +7 = +45 1/2
+6 1/2 * +8 = +52
+6 1/2 * +9 = +58 1/2
+6 1/2 * -0 = +0
+6 1/2 * -1 = -6 1/2
+6 1/2 * -2 = -13
+6 1/2 * -3 = -19 1/2
+6 1/2 * -4 = -26
+6 1/2 * -5 = -32 1/2
+6 1/2 * -6 = -39
+6 1/2 * -7 = -45 1/2
+6 1/2 * -8 = -52
+6 1/2 * -9 = -58 1/2
+6 1/3 * +0 = +0
+6 1/3 * +1 = +6 1/3
+6 1/3 * +2 = +12 2/3
+6 1/3 * +3 = +19
+6 1/3 * +4 = +25 1/3
+6 1/3 * +5 = +31 2/3
+6 1/3 * +6 = +38
+6 1/3 * +7 = +44 1/3
+6 1/3 * +8 = +50 2/3
+6 1/3 * +9 = +57
+6 1/3 * -0 = +0
+6 1/3 * -1 = -6 1/3
+6 1/3 * -2 = -12 2/3
+6 1/3 * -3 = -19
+6 1/3 * -4 = -25 1/3
+6 1/3 * -5 = -31 2/3
+6 1/3 * -6 = -38
+6 1/3 * -7 = -44 1/3
+6 1/3 * -8 = -50 2/3
+6 1/3 * -9 = -57
+6 1/4 * +0 = +0
+6 1/4 * +1 = +6 1/4
+6 1/4 * +2 = +12 1/2
+6 1/4 * +3 = +18 3/4
+6 1/4 * +4 = +25
+6 1/4 * +5 = +31 1/4
+6 1/4 * +6 = +37 1/2
+6 1/4 * +7 = +43 3/4
+6 1/4 * +8 = +50
+6 1/4 * +9 = +56 1/4
+6 1/4 * -0 = +0
+6 1/4 * -1 = -6 1/4
+6 1/4 * -2 = -12 1/2
+6 1/4 * -3 = -18 3/4
+6 1/4 * -4 = -25
+6 1/4 * -5 = -31 1/4
+6 1/4 * -6 = -37 1/2
+6 1/4 * -7 = -43 3/4
+6 1/4 * -8 = -50
+6 1/4 * -9 = -56 1/4
+6 1/5 * +0 = +0
+6 1/5 * +1 = +6 1/5
+6 1/5 * +2 = +12 2/5
+6 1/5 * +3 = +18 3/5
+6 1/5 * +4 = +24 4/5
+6 1/5 * +5 = +31
+6 1/5 * +6 = +37 1/5
+6 1/5 * +7 = +43 2/5
+6 1/5 * +8 = +49 3/5
+6 1/5 * +9 = +55 4/5
+6 1/5 * -0 = +0
+6 1/5 * -1 = -6 1/5
+6 1/5 * -2 = -12 2/5
+6 1/5 * -3 = -18 3/5
+6 1/5 * -4 = -24 4/5
+6 1/5 * -5 = -31
+6 1/5 * -6 = -37 1/5
+6 1/5 * -7 = -43 2/5
+6 1/5 * -8 = -49 3/5
+6 1/5 * -9 = -55 4/5
+6 1/6 * +0 = +0
+6 1/6 * +1 = +6 1/6
+6 1/6 * +2 = +12 1/3
+6 1/6 * +3 = +18 1/2
+6 1/6 * +4 = +24 2/3
+6 1/6 * +5 = +30 5/6
+6 1/6 * +6 = +37
+6 1/6 * +7 = +43 1/6
+6 1/6 * +8 = +49 1/3
+6 1/6 * +9 = +55 1/2
+6 1/6 * -0 = +0
+6 1/6 * -1 = -6 1/6
+6 1/6 * -2 = -12 1/3
+6 1/6 * -3 = -18 1/2
+6 1/6 * -4 = -24 2/3
+6 1/6 * -5 = -30 5/6
+6 1/6 * -6 = -37
+6 1/6 * -7 = -43 1/6
+6 1/6 * -8 = -49 1/3
+6 1/6 * -9 = -55 1/2
+6 1/7 * +0 = +0
+6 1/7 * +1 = +6 1/7
+6 1/7 * +2 = +12 2/7
+6 1/7 * +3 = +18 3/7
+6 1/7 * +4 = +24 4/7
+6 1/7 * +5 = +30 5/7
+6 1/7 * +6 = +36 6/7
+6 1/7 * +7 = +43
+6 1/7 * +8 = +49 1/7
+6 1/7 * +9 = +55 2/7
+6 1/7 * -0 = +0
+6 1/7 * -1 = -6 1/7
+6 1/7 * -2 = -12 2/7
+6 1/7 * -3 = -18 3/7
+6 1/7 * -4 = -24 4/7
+6 1/7 * -5 = -30 5/7
+6 1/7 * -6 = -36 6/7
+6 1/7 * -7 = -43
+6 1/7 * -8 = -49 1/7
+6 1/7 * -9 = -55 2/7
+6 1/8 * +0 = +0
+6 1/8 * +1 = +6 1/8
+6 1/8 * +2 = +12 1/4
+6 1/8 * +3 = +18 3/8
+6 1/8 * +4 = +24 1/2
+6 1/8 * +5 = +30 5/8
+6 1/8 * +6 = +36 3/4
+6 1/8 * +7 = +42 7/8
+6 1/8 * +8 = +49
+6 1/8 * +9 = +55 1/8
+6 1/8 * -0 = +0
+6 1/8 * -1 = -6 1/8
+6 1/8 * -2 = -12 1/4
+6 1/8 * -3 = -18 3/8
+6 1/8 * -4 = -24 1/2
+6 1/8 * -5 = -30 5/8
+6 1/8 * -6 = -36 3/4
+6 1/8 * -7 = -42 7/8
+6 1/8 * -8 = -49
+6 1/8 * -9 = -55 1/8
+6 1/9 * +0 = +0
+6 1/9 * +1 = +6 1/9
+6 1/9 * +2 = +12 2/9
+6 1/9 * +3 = +18 1/3
+6 1/9 * +4 = +24 4/9
+6 1/9 * +5 = +30 5/9
+6 1/9 * +6 = +36 2/3
+6 1/9 * +7 = +42 7/9
+6 1/9 * +8 = +48 8/9
+6 1/9 * +9 = +55
+6 1/9 * -0 = +0
+6 1/9 * -1 = -6 1/9
+6 1/9 * -2 = -12 2/9
+6 1/9 * -3 = -18 1/3
+6 1/9 * -4 = -24 4/9
+6 1/9 * -5 = -30 5/9
+6 1/9 * -6 = -36 2/3
+6 1/9 * -7 = -42 7/9
+6 1/9 * -8 = -48 8/9
+6 1/9 * -9 = -55
+6 2/1 * +0 = +0
+6 2/1 * +1 = +8
+6 2/1 * +2 = +16
+6 2/1 * +3 = +24
+6 2/1 * +4 = +32
+6 2/1 * +5 = +40
+6 2/1 * +6 = +48
+6 2/1 * +7 = +56
+6 2/1 * +8 = +64
+6 2/1 * +9 = +72
+6 2/1 * -0 = +0
+6 2/1 * -1 = -8
+6 2/1 * -2 = -16
+6 2/1 * -3 = -24
+6 2/1 * -4 = -32
+6 2/1 * -5 = -40
+6 2/1 * -6 = -48
+6 2/1 * -7 = -56
+6 2/1 * -8 = -64
+6 2/1 * -9 = -72
+6 2/2 * +0 = +0
+6 2/2 * +1 = +7
+6 2/2 * +2 = +14
+6 2/2 * +3 = +21
+6 2/2 * +4 = +28
+6 2/2 * +5 = +35
+6 2/2 * +6 = +42
+6 2/2 * +7 = +49
+6 2/2 * +8 = +56
+6 2/2 * +9 = +63
+6 2/2 * -0 = +0
+6 2/2 * -1 = -7
+6 2/2 * -2 = -14
+6 2/2 * -3 = -21
+6 2/2 * -4 = -28
+6 2/2 * -5 = -35
+6 2/2 * -6 = -42
+6 2/2 * -7 = -49
+6 2/2 * -8 = -56
+6 2/2 * -9 = -63
+6 2/3 * +0 = +0
+6 2/3 * +1 = +6 2/3
+6 2/3 * +2 = +13 1/3
+6 2/3 * +3 = +20
+6 2/3 * +4 = +26 2/3
+6 2/3 * +5 = +33 1/3
+6 2/3 * +6 = +40
+6 2/3 * +7 = +46 2/3
+6 2/3 * +8 = +53 1/3
+6 2/3 * +9 = +60
+6 2/3 * -0 = +0
+6 2/3 * -1 = -6 2/3
+6 2/3 * -2 = -13 1/3
+6 2/3 * -3 = -20
+6 2/3 * -4 = -26 2/3
+6 2/3 * -5 = -33 1/3
+6 2/3 * -6 = -40
+6 2/3 * -7 = -46 2/3
+6 2/3 * -8 = -53 1/3
+6 2/3 * -9 = -60
+6 2/4 * +0 = +0
+6 2/4 * +1 = +6 1/2
+6 2/4 * +2 = +13
+6 2/4 * +3 = +19 1/2
+6 2/4 * +4 = +26
+6 2/4 * +5 = +32 1/2
+6 2/4 * +6 = +39
+6 2/4 * +7 = +45 1/2
+6 2/4 * +8 = +52
+6 2/4 * +9 = +58 1/2
+6 2/4 * -0 = +0
+6 2/4 * -1 = -6 1/2
+6 2/4 * -2 = -13
+6 2/4 * -3 = -19 1/2
+6 2/4 * -4 = -26
+6 2/4 * -5 = -32 1/2
+6 2/4 * -6 = -39
+6 2/4 * -7 = -45 1/2
+6 2/4 * -8 = -52
+6 2/4 * -9 = -58 1/2
+6 2/5 * +0 = +0
+6 2/5 * +1 = +6 2/5
+6 2/5 * +2 = +12 4/5
+6 2/5 * +3 = +19 1/5
+6 2/5 * +4 = +25 3/5
+6 2/5 * +5 = +32
+6 2/5 * +6 = +38 2/5
+6 2/5 * +7 = +44 4/5
+6 2/5 * +8 = +51 1/5
+6 2/5 * +9 = +57 3/5
+6 2/5 * -0 = +0
+6 2/5 * -1 = -6 2/5
+6 2/5 * -2 = -12 4/5
+6 2/5 * -3 = -19 1/5
+6 2/5 * -4 = -25 3/5
+6 2/5 * -5 = -32
+6 2/5 * -6 = -38 2/5
+6 2/5 * -7 = -44 4/5
+6 2/5 * -8 = -51 1/5
+6 2/5 * -9 = -57 3/5
+6 2/6 * +0 = +0
+6 2/6 * +1 = +6 1/3
+6 2/6 * +2 = +12 2/3
+6 2/6 * +3 = +19
+6 2/6 * +4 = +25 1/3
+6 2/6 * +5 = +31 2/3
+6 2/6 * +6 = +38
+6 2/6 * +7 = +44 1/3
+6 2/6 * +8 = +50 2/3
+6 2/6 * +9 = +57
+6 2/6 * -0 = +0
+6 2/6 * -1 = -6 1/3
+6 2/6 * -2 = -12 2/3
+6 2/6 * -3 = -19
+6 2/6 * -4 = -25 1/3
+6 2/6 * -5 = -31 2/3
+6 2/6 * -6 = -38
+6 2/6 * -7 = -44 1/3
+6 2/6 * -8 = -50 2/3
+6 2/6 * -9 = -57
+6 2/7 * +0 = +0
+6 2/7 * +1 = +6 2/7
+6 2/7 * +2 = +12 4/7
+6 2/7 * +3 = +18 6/7
+6 2/7 * +4 = +25 1/7
+6 2/7 * +5 = +31 3/7
+6 2/7 * +6 = +37 5/7
+6 2/7 * +7 = +44
+6 2/7 * +8 = +50 2/7
+6 2/7 * +9 = +56 4/7
+6 2/7 * -0 = +0
+6 2/7 * -1 = -6 2/7
+6 2/7 * -2 = -12 4/7
+6 2/7 * -3 = -18 6/7
+6 2/7 * -4 = -25 1/7
+6 2/7 * -5 = -31 3/7
+6 2/7 * -6 = -37 5/7
+6 2/7 * -7 = -44
+6 2/7 * -8 = -50 2/7
+6 2/7 * -9 = -56 4/7
+6 2/8 * +0 = +0
+6 2/8 * +1 = +6 1/4
+6 2/8 * +2 = +12 1/2
+6 2/8 * +3 = +18 3/4
+6 2/8 * +4 = +25
+6 2/8 * +5 = +31 1/4
+6 2/8 * +6 = +37 1/2
+6 2/8 * +7 = +43 3/4
+6 2/8 * +8 = +50
+6 2/8 * +9 = +56 1/4
+6 2/8 * -0 = +0
+6 2/8 * -1 = -6 1/4
+6 2/8 * -2 = -12 1/2
+6 2/8 * -3 = -18 3/4
+6 2/8 * -4 = -25
+6 2/8 * -5 = -31 1/4
+6 2/8 * -6 = -37 1/2
+6 2/8 * -7 = -43 3/4
+6 2/8 * -8 = -50
+6 2/8 * -9 = -56 1/4
+6 2/9 * +0 = +0
+6 2/9 * +1 = +6 2/9
+6 2/9 * +2 = +12 4/9
+6 2/9 * +3 = +18 2/3
+6 2/9 * +4 = +24 8/9
+6 2/9 * +5 = +31 1/9
+6 2/9 * +6 = +37 1/3
+6 2/9 * +7 = +43 5/9
+6 2/9 * +8 = +49 7/9
+6 2/9 * +9 = +56
+6 2/9 * -0 = +0
+6 2/9 * -1 = -6 2/9
+6 2/9 * -2 = -12 4/9
+6 2/9 * -3 = -18 2/3
+6 2/9 * -4 = -24 8/9
+6 2/9 * -5 = -31 1/9
+6 2/9 * -6 = -37 1/3
+6 2/9 * -7 = -43 5/9
+6 2/9 * -8 = -49 7/9
+6 2/9 * -9 = -56
+6 3/1 * +0 = +0
+6 3/1 * +1 = +9
+6 3/1 * +2 = +18
+6 3/1 * +3 = +27
+6 3/1 * +4 = +36
+6 3/1 * +5 = +45
+6 3/1 * +6 = +54
+6 3/1 * +7 = +63
+6 3/1 * +8 = +72
+6 3/1 * +9 = +81
+6 3/1 * -0 = +0
+6 3/1 * -1 = -9
+6 3/1 * -2 = -18
+6 3/1 * -3 = -27
+6 3/1 * -4 = -36
+6 3/1 * -5 = -45
+6 3/1 * -6 = -54
+6 3/1 * -7 = -63
+6 3/1 * -8 = -72
+6 3/1 * -9 = -81
+6 3/2 * +0 = +0
+6 3/2 * +1 = +7 1/2
+6 3/2 * +2 = +15
+6 3/2 * +3 = +22 1/2
+6 3/2 * +4 = +30
+6 3/2 * +5 = +37 1/2
+6 3/2 * +6 = +45
+6 3/2 * +7 = +52 1/2
+6 3/2 * +8 = +60
+6 3/2 * +9 = +67 1/2
+6 3/2 * -0 = +0
+6 3/2 * -1 = -7 1/2
+6 3/2 * -2 = -15
+6 3/2 * -3 = -22 1/2
+6 3/2 * -4 = -30
+6 3/2 * -5 = -37 1/2
+6 3/2 * -6 = -45
+6 3/2 * -7 = -52 1/2
+6 3/2 * -8 = -60
+6 3/2 * -9 = -67 1/2
+6 3/3 * +0 = +0
+6 3/3 * +1 = +7
+6 3/3 * +2 = +14
+6 3/3 * +3 = +21
+6 3/3 * +4 = +28
+6 3/3 * +5 = +35
+6 3/3 * +6 = +42
+6 3/3 * +7 = +49
+6 3/3 * +8 = +56
+6 3/3 * +9 = +63
+6 3/3 * -0 = +0
+6 3/3 * -1 = -7
+6 3/3 * -2 = -14
+6 3/3 * -3 = -21
+6 3/3 * -4 = -28
+6 3/3 * -5 = -35
+6 3/3 * -6 = -42
+6 3/3 * -7 = -49
+6 3/3 * -8 = -56
+6 3/3 * -9 = -63
+6 3/4 * +0 = +0
+6 3/4 * +1 = +6 3/4
+6 3/4 * +2 = +13 1/2
+6 3/4 * +3 = +20 1/4
+6 3/4 * +4 = +27
+6 3/4 * +5 = +33 3/4
+6 3/4 * +6 = +40 1/2
+6 3/4 * +7 = +47 1/4
+6 3/4 * +8 = +54
+6 3/4 * +9 = +60 3/4
+6 3/4 * -0 = +0
+6 3/4 * -1 = -6 3/4
+6 3/4 * -2 = -13 1/2
+6 3/4 * -3 = -20 1/4
+6 3/4 * -4 = -27
+6 3/4 * -5 = -33 3/4
+6 3/4 * -6 = -40 1/2
+6 3/4 * -7 = -47 1/4
+6 3/4 * -8 = -54
+6 3/4 * -9 = -60 3/4
+6 3/5 * +0 = +0
+6 3/5 * +1 = +6 3/5
+6 3/5 * +2 = +13 1/5
+6 3/5 * +3 = +19 4/5
+6 3/5 * +4 = +26 2/5
+6 3/5 * +5 = +33
+6 3/5 * +6 = +39 3/5
+6 3/5 * +7 = +46 1/5
+6 3/5 * +8 = +52 4/5
+6 3/5 * +9 = +59 2/5
+6 3/5 * -0 = +0
+6 3/5 * -1 = -6 3/5
+6 3/5 * -2 = -13 1/5
+6 3/5 * -3 = -19 4/5
+6 3/5 * -4 = -26 2/5
+6 3/5 * -5 = -33
+6 3/5 * -6 = -39 3/5
+6 3/5 * -7 = -46 1/5
+6 3/5 * -8 = -52 4/5
+6 3/5 * -9 = -59 2/5
+6 3/6 * +0 = +0
+6 3/6 * +1 = +6 1/2
+6 3/6 * +2 = +13
+6 3/6 * +3 = +19 1/2
+6 3/6 * +4 = +26
+6 3/6 * +5 = +32 1/2
+6 3/6 * +6 = +39
+6 3/6 * +7 = +45 1/2
+6 3/6 * +8 = +52
+6 3/6 * +9 = +58 1/2
+6 3/6 * -0 = +0
+6 3/6 * -1 = -6 1/2
+6 3/6 * -2 = -13
+6 3/6 * -3 = -19 1/2
+6 3/6 * -4 = -26
+6 3/6 * -5 = -32 1/2
+6 3/6 * -6 = -39
+6 3/6 * -7 = -45 1/2
+6 3/6 * -8 = -52
+6 3/6 * -9 = -58 1/2
+6 3/7 * +0 = +0
+6 3/7 * +1 = +6 3/7
+6 3/7 * +2 = +12 6/7
+6 3/7 * +3 = +19 2/7
+6 3/7 * +4 = +25 5/7
+6 3/7 * +5 = +32 1/7
+6 3/7 * +6 = +38 4/7
+6 3/7 * +7 = +45
+6 3/7 * +8 = +51 3/7
+6 3/7 * +9 = +57 6/7
+6 3/7 * -0 = +0
+6 3/7 * -1 = -6 3/7
+6 3/7 * -2 = -12 6/7
+6 3/7 * -3 = -19 2/7
+6 3/7 * -4 = -25 5/7
+6 3/7 * -5 = -32 1/7
+6 3/7 * -6 = -38 4/7
+6 3/7 * -7 = -45
+6 3/7 * -8 = -51 3/7
+6 3/7 * -9 = -57 6/7
+6 3/8 * +0 = +0
+6 3/8 * +1 = +6 3/8
+6 3/8 * +2 = +12 3/4
+6 3/8 * +3 = +19 1/8
+6 3/8 * +4 = +25 1/2
+6 3/8 * +5 = +31 7/8
+6 3/8 * +6 = +38 1/4
+6 3/8 * +7 = +44 5/8
+6 3/8 * +8 = +51
+6 3/8 * +9 = +57 3/8
+6 3/8 * -0 = +0
+6 3/8 * -1 = -6 3/8
+6 3/8 * -2 = -12 3/4
+6 3/8 * -3 = -19 1/8
+6 3/8 * -4 = -25 1/2
+6 3/8 * -5 = -31 7/8
+6 3/8 * -6 = -38 1/4
+6 3/8 * -7 = -44 5/8
+6 3/8 * -8 = -51
+6 3/8 * -9 = -57 3/8
+6 3/9 * +0 = +0
+6 3/9 * +1 = +6 1/3
+6 3/9 * +2 = +12 2/3
+6 3/9 * +3 = +19
+6 3/9 * +4 = +25 1/3
+6 3/9 * +5 = +31 2/3
+6 3/9 * +6 = +38
+6 3/9 * +7 = +44 1/3
+6 3/9 * +8 = +50 2/3
+6 3/9 * +9 = +57
+6 3/9 * -0 = +0
+6 3/9 * -1 = -6 1/3
+6 3/9 * -2 = -12 2/3
+6 3/9 * -3 = -19
+6 3/9 * -4 = -25 1/3
+6 3/9 * -5 = -31 2/3
+6 3/9 * -6 = -38
+6 3/9 * -7 = -44 1/3
+6 3/9 * -8 = -50 2/3
+6 3/9 * -9 = -57
+6 4/1 * +0 = +0
+6 4/1 * +1 = +10
+6 4/1 * +2 = +20
+6 4/1 * +3 = +30
+6 4/1 * +4 = +40
+6 4/1 * +5 = +50
+6 4/1 * +6 = +60
+6 4/1 * +7 = +70
+6 4/1 * +8 = +80
+6 4/1 * +9 = +90
